266	85	0.910328
85	191	0.942081
191	85	0.942081
85	267	0.907950
267	85	0.907950
85	131	0.891948
131	85	0.891948
85	18	0.910410
18	85	0.910410
85	299	0.933161
299	85	0.933161
85	236	0.909816
236	85	0.909816
85	1	0.909466
1	85	0.909466
85	68	0.931718
68	85	0.931718
85	184	0.910410
184	85	0.910410
195	266	0.916056
266	195	0.916056
195	191	0.905106
191	195	0.905106
195	267	0.930218
267	195	0.930218
195	131	0.907979
131	195	0.907979
195	18	0.946158
18	195	0.946158
195	299	0.928544
299	195	0.928544
195	236	0.930792
236	195	0.930792
195	1	0.937845
1	195	0.937845
195	68	0.930572
68	195	0.930572
195	184	0.946158
184	195	0.946158
266	191	0.900527
191	266	0.900527
266	267	0.943972
267	266	0.943972
266	131	0.952411
131	266	0.952411
266	18	0.949232
18	266	0.949232
266	299	0.904564
299	266	0.904564
266	236	0.936693
236	266	0.936693
266	1	0.938262
1	266	0.938262
266	68	0.897953
68	266	0.897953
266	184	0.949232
184	266	0.949232
191	267	0.911270
267	191	0.911270
191	131	0.891037
131	191	0.891037
191	18	0.902744
18	191	0.902744
191	299	0.914424
299	191	0.914424
191	236	0.939230
236	191	0.939230
191	1	0.904633
1	191	0.904633
191	68	0.911791
68	191	0.911791
191	184	0.902744
184	191	0.902744
267	131	0.959130
131	267	0.959130
267	18	0.953859
18	267	0.953859
267	299	0.913146
299	267	0.913146
267	236	0.952279
236	267	0.952279
267	1	0.964405
1	267	0.964405
267	68	0.908898
68	267	0.908898
267	184	0.953859
184	267	0.953859
131	18	0.955331
18	131	0.955331
131	299	0.906462
299	131	0.906462
131	236	0.962532
236	131	0.962532
131	1	0.957887
1	131	0.957887
131	68	0.899066
68	131	0.899066
131	184	0.955331
184	131	0.955331
18	299	0.925493
299	18	0.925493
18	236	0.960506
236	18	0.960506
18	1	0.974645
1	18	0.974645
18	68	0.922931
68	18	0.922931
18	184	1.000000
184	18	1.000000
299	236	0.916498
236	299	0.916498
299	1	0.932606
1	299	0.932606
299	68	0.996815
68	299	0.996815
299	184	0.925493
184	299	0.925493
236	1	0.960760
1	236	0.960760
236	68	0.910280
68	236	0.910280
236	184	0.960506
184	236	0.960506
1	68	0.931524
68	1	0.931524
1	184	0.974645
184	1	0.974645
68	184	0.922931
184	68	0.922931
36	190	0.982564
190	36	0.982564
36	286	0.932130
286	36	0.932130
36	42	0.984282
42	36	0.984282
36	295	0.980524
295	36	0.980524
36	2	0.943247
2	36	0.943247
36	273	0.982697
273	36	0.982697
36	194	0.968157
194	36	0.968157
36	302	0.990915
302	36	0.990915
36	249	0.988392
249	36	0.988392
36	25	0.959450
25	36	0.959450
36	178	0.980555
178	36	0.980555
36	230	0.982411
230	36	0.982411
36	119	0.989062
119	36	0.989062
36	309	0.982042
309	36	0.982042
36	213	0.986539
213	36	0.986539
190	286	0.932657
286	190	0.932657
190	42	0.975558
42	190	0.975558
190	295	0.971651
295	190	0.971651
190	2	0.961263
2	190	0.961263
190	273	0.988594
273	190	0.988594
190	194	0.977119
194	190	0.977119
190	302	0.991390
302	190	0.991390
190	249	0.983551
249	190	0.983551
190	25	0.963445
25	190	0.963445
190	178	0.980657
178	190	0.980657
190	230	0.985924
230	190	0.985924
190	119	0.975630
119	190	0.975630
190	309	0.976676
309	190	0.976676
190	213	0.991393
213	190	0.991393
286	42	0.931310
42	286	0.931310
286	295	0.924601
295	286	0.924601
286	2	0.957956
2	286	0.957956
286	273	0.941191
273	286	0.941191
286	194	0.938850
194	286	0.938850
286	302	0.942773
302	286	0.942773
286	249	0.936936
249	286	0.936936
286	25	0.952864
25	286	0.952864
286	178	0.932304
178	286	0.932304
286	230	0.936188
230	286	0.936188
286	119	0.920349
119	286	0.920349
286	309	0.927904
309	286	0.927904
286	213	0.943149
213	286	0.943149
42	295	0.985520
295	42	0.985520
42	2	0.946691
2	42	0.946691
42	273	0.978918
273	42	0.978918
42	194	0.952082
194	42	0.952082
42	302	0.975353
302	42	0.975353
42	249	0.975982
249	42	0.975982
42	25	0.962143
25	42	0.962143
42	178	0.973530
178	42	0.973530
42	230	0.979172
230	42	0.979172
42	119	0.992303
119	42	0.992303
42	309	0.994272
309	42	0.994272
42	213	0.979082
213	42	0.979082
295	2	0.947772
2	295	0.947772
295	273	0.976016
273	295	0.976016
295	194	0.964992
194	295	0.964992
295	302	0.975161
302	295	0.975161
295	249	0.982274
249	295	0.982274
295	25	0.960719
25	295	0.960719
295	178	0.980914
178	295	0.980914
295	230	0.975292
230	295	0.975292
295	119	0.987682
119	295	0.987682
295	309	0.984863
309	295	0.984863
295	213	0.979217
213	295	0.979217
2	273	0.961129
273	2	0.961129
2	194	0.963324
194	2	0.963324
2	302	0.957908
302	2	0.957908
2	249	0.953865
249	2	0.953865
2	25	0.960864
25	2	0.960864
2	178	0.950012
178	2	0.950012
2	230	0.960903
230	2	0.960903
2	119	0.941858
119	2	0.941858
2	309	0.950301
309	2	0.950301
2	213	0.963160
213	2	0.963160
273	194	0.977148
194	273	0.977148
273	302	0.989511
302	273	0.989511
273	249	0.984353
249	273	0.984353
273	25	0.973898
25	273	0.973898
273	178	0.982165
178	273	0.982165
273	230	0.987670
230	273	0.987670
273	119	0.977096
119	273	0.977096
273	309	0.981463
309	273	0.981463
273	213	0.989302
213	273	0.989302
194	302	0.982036
302	194	0.982036
194	249	0.982342
249	194	0.982342
194	25	0.958294
25	194	0.958294
194	178	0.977502
178	194	0.977502
194	230	0.975320
230	194	0.975320
194	119	0.957480
119	194	0.957480
194	309	0.959503
309	194	0.959503
194	213	0.980643
213	194	0.980643
302	249	0.992519
249	302	0.992519
302	25	0.965810
25	302	0.965810
302	178	0.984157
178	302	0.984157
302	230	0.988837
230	302	0.988837
302	119	0.977000
119	302	0.977000
302	309	0.974243
309	302	0.974243
302	213	0.993282
213	302	0.993282
249	25	0.962324
25	249	0.962324
249	178	0.987345
178	249	0.987345
249	230	0.983407
230	249	0.983407
249	119	0.980860
119	249	0.980860
249	309	0.976405
309	249	0.976405
249	213	0.991243
213	249	0.991243
25	178	0.953484
178	25	0.953484
25	230	0.967790
230	25	0.967790
25	119	0.956942
119	25	0.956942
25	309	0.960304
309	25	0.960304
25	213	0.965208
213	25	0.965208
178	230	0.981576
230	178	0.981576
178	119	0.976762
119	178	0.976762
178	309	0.978842
309	178	0.978842
178	213	0.990075
213	178	0.990075
230	119	0.978835
119	230	0.978835
230	309	0.980947
309	230	0.980947
230	213	0.990982
213	230	0.990982
119	309	0.991497
309	119	0.991497
119	213	0.979682
213	119	0.979682
309	213	0.980435
213	309	0.980435
19	270	0.955770
270	19	0.955770
19	54	0.976816
54	19	0.976816
19	59	0.986745
59	19	0.986745
19	115	0.995964
115	19	0.995964
19	157	0.950250
157	19	0.950250
19	226	0.975117
226	19	0.975117
19	240	0.949156
240	19	0.949156
19	103	0.983809
103	19	0.983809
19	321	0.937506
321	19	0.937506
19	58	0.984873
58	19	0.984873
19	71	0.995964
71	19	0.995964
19	265	0.961820
265	19	0.961820
19	160	0.967302
160	19	0.967302
19	132	0.982264
132	19	0.982264
19	104	0.978420
104	19	0.978420
19	329	0.983584
329	19	0.983584
19	185	0.965800
185	19	0.965800
19	3	0.984873
3	19	0.984873
19	221	0.982264
221	19	0.982264
19	282	0.954741
282	19	0.954741
19	218	0.988805
218	19	0.988805
19	11	0.978932
11	19	0.978932
19	107	0.982540
107	19	0.982540
19	306	0.969383
306	19	0.969383
19	142	0.965173
142	19	0.965173
19	141	0.980007
141	19	0.980007
19	168	0.998302
168	19	0.998302
19	223	0.941937
223	19	0.941937
19	91	0.956972
91	19	0.956972
19	188	0.966021
188	19	0.966021
19	274	0.948714
274	19	0.948714
19	106	0.978932
106	19	0.978932
19	10	0.982264
10	19	0.982264
19	13	0.965250
13	19	0.965250
19	27	0.954880
27	19	0.954880
19	98	0.975838
98	19	0.975838
19	210	0.978597
210	19	0.978597
270	54	0.957431
54	270	0.957431
270	59	0.956457
59	270	0.956457
270	115	0.962552
115	270	0.962552
270	157	0.963036
157	270	0.963036
270	226	0.976648
226	270	0.976648
270	240	0.961857
240	270	0.961857
270	103	0.952377
103	270	0.952377
270	321	0.961106
321	270	0.961106
270	58	0.953634
58	270	0.953634
270	71	0.962552
71	270	0.962552
270	265	0.977491
265	270	0.977491
270	160	0.947403
160	270	0.947403
270	132	0.955121
132	270	0.955121
270	104	0.959559
104	270	0.959559
270	329	0.951845
329	270	0.951845
270	185	0.977914
185	270	0.977914
270	3	0.953634
3	270	0.953634
270	221	0.955121
221	270	0.955121
270	282	0.973121
282	270	0.973121
270	218	0.960499
218	270	0.960499
270	11	0.960436
11	270	0.960436
270	107	0.965927
107	270	0.965927
270	306	0.953251
306	270	0.953251
270	142	0.976059
142	270	0.976059
270	141	0.971292
141	270	0.971292
270	168	0.955373
168	270	0.955373
270	223	0.962531
223	270	0.962531
270	91	0.952302
91	270	0.952302
270	188	0.966448
188	270	0.966448
270	274	0.973952
274	270	0.973952
270	106	0.960436
106	270	0.960436
270	10	0.955121
10	270	0.955121
270	13	0.955301
13	270	0.955301
270	27	0.972950
27	270	0.972950
270	98	0.973687
98	270	0.973687
270	210	0.963823
210	270	0.963823
54	59	0.986408
59	54	0.986408
54	115	0.977208
115	54	0.977208
54	157	0.962254
157	54	0.962254
54	226	0.977276
226	54	0.977276
54	240	0.956019
240	54	0.956019
54	103	0.970705
103	54	0.970705
54	321	0.940741
321	54	0.940741
54	58	0.992519
58	54	0.992519
54	71	0.977208
71	54	0.977208
54	265	0.967822
265	54	0.967822
54	160	0.971347
160	54	0.971347
54	132	0.972977
132	54	0.972977
54	104	0.970283
104	54	0.970283
54	329	0.973292
329	54	0.973292
54	185	0.972843
185	54	0.972843
54	3	0.992519
3	54	0.992519
54	221	0.972977
221	54	0.972977
54	282	0.957300
282	54	0.957300
54	218	0.981792
218	54	0.981792
54	11	0.996386
11	54	0.996386
54	107	0.973190
107	54	0.973190
54	306	0.966056
306	54	0.966056
54	142	0.970752
142	54	0.970752
54	141	0.979974
141	54	0.979974
54	168	0.976643
168	54	0.976643
54	223	0.947788
223	54	0.947788
54	91	0.988207
91	54	0.988207
54	188	0.980978
188	54	0.980978
54	274	0.940756
274	54	0.940756
54	106	0.996386
106	54	0.996386
54	10	0.972977
10	54	0.972977
54	13	0.979897
13	54	0.979897
54	27	0.962912
27	54	0.962912
54	98	0.981138
98	54	0.981138
54	210	0.985625
210	54	0.985625
59	115	0.988469
115	59	0.988469
59	157	0.950348
157	59	0.950348
59	226	0.977341
226	59	0.977341
59	240	0.961964
240	59	0.961964
59	103	0.984139
103	59	0.984139
59	321	0.934940
321	59	0.934940
59	58	0.993049
58	59	0.993049
59	71	0.988469
71	59	0.988469
59	265	0.969111
265	59	0.969111
59	160	0.980301
160	59	0.980301
59	132	0.985233
132	59	0.985233
59	104	0.983264
104	59	0.983264
59	329	0.985667
329	59	0.985667
59	185	0.963336
185	59	0.963336
59	3	0.993049
3	59	0.993049
59	221	0.985233
221	59	0.985233
59	282	0.956874
282	59	0.956874
59	218	0.989934
218	59	0.989934
59	11	0.989462
11	59	0.989462
59	107	0.982887
107	59	0.982887
59	306	0.971725
306	59	0.971725
59	142	0.970702
142	59	0.970702
59	141	0.987419
141	59	0.987419
59	168	0.988390
168	59	0.988390
59	223	0.939156
223	59	0.939156
59	91	0.974524
91	59	0.974524
59	188	0.981944
188	59	0.981944
59	274	0.942139
274	59	0.942139
59	106	0.989462
106	59	0.989462
59	10	0.985233
10	59	0.985233
59	13	0.979644
13	59	0.979644
59	27	0.964728
27	59	0.964728
59	98	0.981710
98	59	0.981710
59	210	0.983052
210	59	0.983052
115	157	0.958066
157	115	0.958066
115	226	0.981701
226	115	0.981701
115	240	0.953120
240	115	0.953120
115	103	0.984898
103	115	0.984898
115	321	0.944771
321	115	0.944771
115	58	0.985359
58	115	0.985359
115	71	1.000000
71	115	1.000000
115	265	0.965870
265	115	0.965870
115	160	0.971336
160	115	0.971336
115	132	0.983243
132	115	0.983243
115	104	0.984681
104	115	0.984681
115	329	0.983531
329	115	0.983531
115	185	0.970690
185	115	0.970690
115	3	0.985359
3	115	0.985359
115	221	0.983243
221	115	0.983243
115	282	0.959267
282	115	0.959267
115	218	0.992925
218	115	0.992925
115	11	0.981333
11	115	0.981333
115	107	0.988853
107	115	0.988853
115	306	0.971374
306	115	0.971374
115	142	0.968111
142	115	0.968111
115	141	0.985497
141	115	0.985497
115	168	0.994915
168	115	0.994915
115	223	0.948185
223	115	0.948185
115	91	0.959531
91	115	0.959531
115	188	0.970624
188	115	0.970624
115	274	0.955461
274	115	0.955461
115	106	0.981333
106	115	0.981333
115	10	0.983243
10	115	0.983243
115	13	0.968986
13	115	0.968986
115	27	0.958508
27	115	0.958508
115	98	0.981869
98	115	0.981869
115	210	0.981523
210	115	0.981523
157	226	0.972402
226	157	0.972402
157	240	0.935644
240	157	0.935644
157	103	0.940420
103	157	0.940420
157	321	0.982594
321	157	0.982594
157	58	0.954929
58	157	0.954929
157	71	0.958066
71	157	0.958066
157	265	0.956679
265	157	0.956679
157	160	0.932474
160	157	0.932474
157	132	0.944158
132	157	0.944158
157	104	0.943466
104	157	0.943466
157	329	0.937123
329	157	0.937123
157	185	0.985956
185	157	0.985956
157	3	0.954929
3	157	0.954929
157	221	0.944158
221	157	0.944158
157	282	0.950023
282	157	0.950023
157	218	0.961786
218	157	0.961786
157	11	0.964761
11	157	0.964761
157	107	0.956122
107	157	0.956122
157	306	0.949104
306	157	0.949104
157	142	0.959813
142	157	0.959813
157	141	0.960801
141	157	0.960801
157	168	0.948306
168	157	0.948306
157	223	0.981692
223	157	0.981692
157	91	0.945015
91	157	0.945015
157	188	0.955379
188	157	0.955379
157	274	0.958673
274	157	0.958673
157	106	0.964761
106	157	0.964761
157	10	0.944158
10	157	0.944158
157	13	0.942027
13	157	0.942027
157	27	0.949279
27	157	0.949279
157	98	0.969959
98	157	0.969959
157	210	0.973191
210	157	0.973191
226	240	0.969400
240	226	0.969400
226	103	0.966136
103	226	0.966136
226	321	0.955972
321	226	0.955972
226	58	0.977857
58	226	0.977857
226	71	0.981701
71	226	0.981701
226	265	0.985116
265	226	0.985116
226	160	0.964429
160	226	0.964429
226	132	0.969643
132	226	0.969643
226	104	0.975919
104	226	0.975919
226	329	0.964784
329	226	0.964784
226	185	0.986504
185	226	0.986504
226	3	0.977857
3	226	0.977857
226	221	0.969643
221	226	0.969643
226	282	0.976914
282	226	0.976914
226	218	0.980540
218	226	0.980540
226	11	0.980255
11	226	0.980255
226	107	0.979939
107	226	0.979939
226	306	0.967207
306	226	0.967207
226	142	0.985475
142	226	0.985475
226	141	0.993057
141	226	0.993057
226	168	0.973401
168	226	0.973401
226	223	0.964549
223	226	0.964549
226	91	0.968072
91	226	0.968072
226	188	0.981083
188	226	0.981083
226	274	0.959218
274	226	0.959218
226	106	0.980255
106	226	0.980255
226	10	0.969643
10	226	0.969643
226	13	0.971967
13	226	0.971967
226	27	0.980384
27	226	0.980384
226	98	0.997597
98	226	0.997597
226	210	0.982404
210	226	0.982404
240	103	0.951015
103	240	0.951015
240	321	0.930907
321	240	0.930907
240	58	0.961781
58	240	0.961781
240	71	0.953120
71	240	0.953120
240	265	0.987994
265	240	0.987994
240	160	0.951413
160	240	0.951413
240	132	0.951386
132	240	0.951386
240	104	0.961331
104	240	0.961331
240	329	0.953078
329	240	0.953078
240	185	0.959420
185	240	0.959420
240	3	0.961781
3	240	0.961781
240	221	0.951386
221	240	0.951386
240	282	0.980280
282	240	0.980280
240	218	0.951304
218	240	0.951304
240	11	0.957105
11	240	0.957105
240	107	0.961182
107	240	0.961182
240	306	0.945486
306	240	0.945486
240	142	0.988329
142	240	0.988329
240	141	0.973143
141	240	0.973143
240	168	0.950992
168	240	0.950992
240	223	0.939574
223	240	0.939574
240	91	0.958007
91	240	0.958007
240	188	0.975071
188	240	0.975071
240	274	0.932282
274	240	0.932282
240	106	0.957105
106	240	0.957105
240	10	0.951386
10	240	0.951386
240	13	0.960026
13	240	0.960026
240	27	0.990570
27	240	0.990570
240	98	0.967864
98	240	0.967864
240	210	0.958176
210	240	0.958176
103	321	0.930208
321	103	0.930208
103	58	0.978697
58	103	0.978697
103	71	0.984898
71	103	0.984898
103	265	0.959289
265	103	0.959289
103	160	0.983028
160	103	0.983028
103	132	0.992843
132	103	0.992843
103	104	0.982725
104	103	0.982725
103	329	0.998509
329	103	0.998509
103	185	0.954454
185	103	0.954454
103	3	0.978697
3	103	0.978697
103	221	0.992843
221	103	0.992843
103	282	0.949739
282	103	0.949739
103	218	0.985001
218	103	0.985001
103	11	0.977183
11	103	0.977183
103	107	0.985003
107	103	0.985003
103	306	0.966564
306	103	0.966564
103	142	0.959713
142	103	0.959713
103	141	0.973414
141	103	0.973414
103	168	0.984854
168	103	0.984854
103	223	0.930866
223	103	0.930866
103	91	0.959582
91	103	0.959582
103	188	0.966644
188	103	0.966644
103	274	0.950059
274	103	0.950059
103	106	0.977183
106	103	0.977183
103	10	0.992843
10	103	0.992843
103	13	0.976747
13	103	0.976747
103	27	0.954209
27	103	0.954209
103	98	0.969190
98	103	0.969190
103	210	0.970897
210	103	0.970897
321	58	0.937965
58	321	0.937965
321	71	0.944771
71	321	0.944771
321	265	0.948291
265	321	0.948291
321	160	0.918470
160	321	0.918470
321	132	0.933985
132	321	0.933985
321	104	0.928690
104	321	0.928690
321	329	0.926363
329	321	0.926363
321	185	0.971745
185	321	0.971745
321	3	0.937965
3	321	0.937965
321	221	0.933985
221	321	0.933985
321	282	0.949013
282	321	0.949013
321	218	0.946147
218	321	0.946147
321	11	0.943740
11	321	0.943740
321	107	0.942501
107	321	0.942501
321	306	0.932286
306	321	0.932286
321	142	0.950671
142	321	0.950671
321	141	0.945602
141	321	0.945602
321	168	0.938091
168	321	0.938091
321	223	0.968453
223	321	0.968453
321	91	0.924921
91	321	0.924921
321	188	0.940254
188	321	0.940254
321	274	0.953919
274	321	0.953919
321	106	0.943740
106	321	0.943740
321	10	0.933985
10	321	0.933985
321	13	0.922482
13	321	0.922482
321	27	0.940025
27	321	0.940025
321	98	0.951222
98	321	0.951222
321	210	0.960576
210	321	0.960576
58	71	0.985359
71	58	0.985359
58	265	0.967703
265	58	0.967703
58	160	0.980209
160	58	0.980209
58	132	0.980617
132	58	0.980617
58	104	0.980326
104	58	0.980326
58	329	0.980345
329	58	0.980345
58	185	0.966574
185	58	0.966574
58	3	1.000000
3	58	1.000000
58	221	0.980617
221	58	0.980617
58	282	0.962152
282	58	0.962152
58	218	0.986485
218	58	0.986485
58	11	0.993873
11	58	0.993873
58	107	0.980857
107	58	0.980857
58	306	0.970751
306	58	0.970751
58	142	0.971818
142	58	0.971818
58	141	0.984846
141	58	0.984846
58	168	0.985656
168	58	0.985656
58	223	0.940146
223	58	0.940146
58	91	0.978199
91	58	0.978199
58	188	0.983043
188	58	0.983043
58	274	0.937039
274	58	0.937039
58	106	0.993873
106	58	0.993873
58	10	0.980617
10	58	0.980617
58	13	0.980859
13	58	0.980859
58	27	0.963854
27	58	0.963854
58	98	0.981177
98	58	0.981177
58	210	0.985851
210	58	0.985851
71	265	0.965870
265	71	0.965870
71	160	0.971336
160	71	0.971336
71	132	0.983243
132	71	0.983243
71	104	0.984681
104	71	0.984681
71	329	0.983531
329	71	0.983531
71	185	0.970690
185	71	0.970690
71	3	0.985359
3	71	0.985359
71	221	0.983243
221	71	0.983243
71	282	0.959267
282	71	0.959267
71	218	0.992925
218	71	0.992925
71	11	0.981333
11	71	0.981333
71	107	0.988853
107	71	0.988853
71	306	0.971374
306	71	0.971374
71	142	0.968111
142	71	0.968111
71	141	0.985497
141	71	0.985497
71	168	0.994915
168	71	0.994915
71	223	0.948185
223	71	0.948185
71	91	0.959531
91	71	0.959531
71	188	0.970624
188	71	0.970624
71	274	0.955461
274	71	0.955461
71	106	0.981333
106	71	0.981333
71	10	0.983243
10	71	0.983243
71	13	0.968986
13	71	0.968986
71	27	0.958508
27	71	0.958508
71	98	0.981869
98	71	0.981869
71	210	0.981523
210	71	0.981523
265	160	0.953675
160	265	0.953675
265	132	0.960993
132	265	0.960993
265	104	0.968835
104	265	0.968835
265	329	0.960271
329	265	0.960271
265	185	0.977277
185	265	0.977277
265	3	0.967703
3	265	0.967703
265	221	0.960993
221	265	0.960993
265	282	0.982168
282	265	0.982168
265	218	0.963080
218	265	0.963080
265	11	0.968651
11	265	0.968651
265	107	0.972513
107	265	0.972513
265	306	0.955703
306	265	0.955703
265	142	0.996142
142	265	0.996142
265	141	0.981398
141	265	0.981398
265	168	0.961910
168	265	0.961910
265	223	0.957002
223	265	0.957002
265	91	0.964077
91	265	0.964077
265	188	0.976879
188	265	0.976879
265	274	0.954854
274	265	0.954854
265	106	0.968651
106	265	0.968651
265	10	0.960993
10	265	0.960993
265	13	0.964381
13	265	0.964381
265	27	0.996820
27	265	0.996820
265	98	0.982194
98	265	0.982194
265	210	0.972549
210	265	0.972549
160	132	0.987681
132	160	0.987681
160	104	0.980079
104	160	0.980079
160	329	0.983953
329	160	0.983953
160	185	0.948094
185	160	0.948094
160	3	0.980209
3	160	0.980209
160	221	0.987681
221	160	0.987681
160	282	0.951760
282	160	0.951760
160	218	0.977879
218	160	0.977879
160	11	0.978400
11	160	0.978400
160	107	0.976449
107	160	0.976449
160	306	0.961409
306	160	0.961409
160	142	0.956607
142	160	0.956607
160	141	0.973804
141	160	0.973804
160	168	0.969470
168	160	0.969470
160	223	0.918011
223	160	0.918011
160	91	0.965385
91	160	0.965385
160	188	0.974580
188	160	0.974580
160	274	0.934301
274	160	0.934301
160	106	0.978400
106	160	0.978400
160	10	0.987681
10	160	0.987681
160	13	0.991876
13	160	0.991876
160	27	0.953468
27	160	0.953468
160	98	0.969615
98	160	0.969615
160	210	0.965350
210	160	0.965350
132	104	0.979471
104	132	0.979471
132	329	0.993682
329	132	0.993682
132	185	0.956348
185	132	0.956348
132	3	0.980617
3	132	0.980617
132	221	1.000000
221	132	1.000000
132	282	0.950710
282	132	0.950710
132	218	0.985380
218	132	0.985380
132	11	0.978184
11	132	0.978184
132	107	0.981330
107	132	0.981330
132	306	0.965837
306	132	0.965837
132	142	0.962455
142	132	0.962455
132	141	0.976532
141	132	0.976532
132	168	0.983843
168	132	0.983843
132	223	0.931985
223	132	0.931985
132	91	0.960141
91	132	0.960141
132	188	0.970409
188	132	0.970409
132	274	0.947881
274	132	0.947881
132	106	0.978184
106	132	0.978184
132	10	1.000000
10	132	1.000000
132	13	0.982033
13	132	0.982033
132	27	0.956537
27	132	0.956537
132	98	0.972337
98	132	0.972337
132	210	0.974942
210	132	0.974942
104	329	0.980657
329	104	0.980657
104	185	0.960291
185	104	0.960291
104	3	0.980326
3	104	0.980326
104	221	0.979471
221	104	0.979471
104	282	0.961667
282	104	0.961667
104	218	0.982432
218	104	0.982432
104	11	0.978432
11	104	0.978432
104	107	0.996678
107	104	0.996678
104	306	0.972090
306	104	0.972090
104	142	0.968362
142	104	0.968362
104	141	0.983444
141	104	0.983444
104	168	0.977769
168	104	0.977769
104	223	0.935183
223	104	0.935183
104	91	0.962650
91	104	0.962650
104	188	0.972715
188	104	0.972715
104	274	0.949283
274	104	0.949283
104	106	0.978432
106	104	0.978432
104	10	0.979471
10	104	0.979471
104	13	0.976364
13	104	0.976364
104	27	0.965617
27	104	0.965617
104	98	0.977544
98	104	0.977544
104	210	0.971254
210	104	0.971254
329	185	0.952546
185	329	0.952546
329	3	0.980345
3	329	0.980345
329	221	0.993682
221	329	0.993682
329	282	0.949837
282	329	0.949837
329	218	0.984108
218	329	0.984108
329	11	0.978073
11	329	0.978073
329	107	0.982180
107	329	0.982180
329	306	0.965793
306	329	0.965793
329	142	0.960929
142	329	0.960929
329	141	0.973284
141	329	0.973284
329	168	0.985541
168	329	0.985541
329	223	0.927486
223	329	0.927486
329	91	0.962923
91	329	0.962923
329	188	0.967882
188	329	0.967882
329	274	0.947215
274	329	0.947215
329	106	0.978073
106	329	0.978073
329	10	0.993682
10	329	0.993682
329	13	0.978649
13	329	0.978649
329	27	0.955818
27	329	0.955818
329	98	0.968087
98	329	0.968087
329	210	0.970290
210	329	0.970290
185	3	0.966574
3	185	0.966574
185	221	0.956348
221	185	0.956348
185	282	0.967817
282	185	0.967817
185	218	0.968547
218	185	0.968547
185	11	0.974304
11	185	0.974304
185	107	0.969019
107	185	0.969019
185	306	0.958256
306	185	0.958256
185	142	0.976900
142	185	0.976900
185	141	0.978170
141	185	0.978170
185	168	0.963795
168	185	0.963795
185	223	0.977189
